nx,ny,lat,lon,sand,silt,clay,slope,elev,MAT,MAP,pH,tot_OC,tot_N,s_type2_Acrisol,s_type2_Alisol,s_type2_Andosols,s_type2_Arenosol,s_type2_Cambisol,s_type2_Ferralsol,s_type2_Fluvisols,s_type2_Gleysol,s_type2_Lixisol,s_type2_Luvisol,s_type2_Nitisols,s_type2_Plinthosol,s_type2_Podzol,s_type2_Regosol,s_type2_Umbrisol
259,190,5.2500,-50.2500,0.2000,0.1900,0.6100,0.5532,209.1242,26.0944,1977.5000,3.7000,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
260,190,5.2500,-49.7500,0.2000,0.1900,0.6100,0.5106,163.6947,26.4806,1999.7222,3.7000,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
261,190,5.2500,-49.2500,0.2700,0.1868,0.5432,0.5376,136.8697,26.8417,1943.0278,3.7460,0.7026,0.0714,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
262,190,5.2500,-48.7500,0.3469,0.1889,0.4642,0.3952,119.1767,26.7639,1986.5278,3.8610,0.8601,0.0905,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
263,190,5.2500,-48.2500,0.6272,0.1210,0.2518,0.3766,132.4711,26.6278,1859.0000,4.1280,0.8969,0.0940,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
264,190,5.2500,-47.7500,0.7411,0.0860,0.1729,0.6343,175.9114,26.2694,1545.8889,4.2950,0.7964,0.0937,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
265,190,5.2500,-47.2500,0.4823,0.0860,0.4317,0.8623,242.0283,25.6417,1344.4445,4.3790,0.5080,0.0713,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
266,190,5.2500,-46.7500,0.5104,0.0872,0.4024,1.0257,269.2250,25.6139,1255.3055,4.4000,0.5196,0.0777,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
267,190,5.2500,-46.2500,0.7555,0.1102,0.1343,1.0982,302.4200,25.7500,1171.2778,4.6340,0.5910,0.0796,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
268,190,5.2500,-45.7500,0.7014,0.1227,0.1759,1.3772,222.9517,26.1722,1199.4722,4.8280,0.6982,0.0862,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
269,190,5.2500,-45.2500,0.6964,0.0952,0.2084,1.1718,228.1500,26.2111,1302.8334,4.7280,0.5322,0.0665,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
270,190,5.2500,-44.7500,0.6985,0.1535,0.1480,0.9402,161.4639,26.7889,1347.7778,4.9500,0.4718,0.0491,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
271,190,5.2500,-44.2500,0.5717,0.2602,0.1681,0.6488,139.5903,26.8694,1287.5834,5.5100,0.5242,0.0500,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,191,5.7500,-79.2500,0.3280,0.3059,0.3661,10.5384,1699.0272,16.8778,805.7778,5.7990,0.9066,0.1030,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,191,5.7500,-78.7500,0.6154,0.2105,0.1741,9.7359,1795.2683,22.0250,878.5278,7.2830,0.8603,0.0953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
203,191,5.7500,-78.2500,0.6315,0.2221,0.1464,6.6188,1065.6226,18.7028,1001.9722,5.8740,0.8931,0.0987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,191,5.7500,-77.7500,0.5652,0.2608,0.1740,9.3635,2046.9980,17.3278,1166.0278,5.4200,0.7824,0.0892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,191,5.7500,-77.2500,0.7200,0.1600,0.1200,6.3065,1477.1597,22.0528,1494.7222,4.7000,0.8345,0.0875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,191,5.7500,-76.7500,0.5150,0.2550,0.2300,4.1174,1037.7942,23.2667,1751.0000,4.3000,0.7286,0.0825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,191,5.7500,-76.2500,0.2540,0.3878,0.3582,1.8837,303.2217,26.3194,2083.2500,4.3540,0.7998,0.0830,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,191,5.7500,-75.7500,0.3810,0.4378,0.1812,0.3166,160.5286,26.5417,2094.9167,4.9300,0.7972,0.0840,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,191,5.7500,-75.2500,0.1800,0.7058,0.1142,0.3216,185.7731,26.7917,2180.6389,5.6670,0.7287,0.0745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,191,5.7500,-74.7500,0.1200,0.6598,0.2202,0.1436,122.9672,26.9556,2286.0557,5.4970,0.8083,0.0899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,191,5.7500,-74.2500,0.1200,0.6892,0.1908,0.1341,114.7561,26.9750,2254.0833,5.5880,0.8778,0.0998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,191,5.7500,-73.7500,0.3280,0.4884,0.1836,0.1420,115.5908,26.7917,2354.2500,5.3800,0.7225,0.0784,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,191,5.7500,-73.2500,0.5008,0.2228,0.2764,0.2349,153.3653,26.3639,2381.4722,4.9600,0.7847,0.0936,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,191,5.7500,-72.7500,0.6114,0.1582,0.2304,0.2759,154.3103,26.0222,2382.3611,4.2890,0.8158,0.1012,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,191,5.7500,-72.2500,0.5418,0.2022,0.2560,0.2720,153.8278,25.8972,2424.2500,4.5920,0.8400,0.1071,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,191,5.7500,-71.7500,0.7200,0.0900,0.1900,0.2963,151.2792,25.7111,2446.5557,3.8000,0.8400,0.1071,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,191,5.7500,-71.2500,0.6660,0.1240,0.2100,0.3170,151.9253,25.7194,2450.8057,4.0400,0.8400,0.1071,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,191,5.7500,-70.7500,0.6498,0.1342,0.2160,0.3377,147.7783,25.6861,2471.5557,4.1120,0.8192,0.1020,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,191,5.7500,-70.2500,0.6930,0.1070,0.2000,0.3484,142.1239,25.5806,2526.6389,3.9200,0.8400,0.1071,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,191,5.7500,-69.7500,0.7200,0.0900,0.1900,0.3806,175.0522,25.5444,2601.3333,3.8000,0.7847,0.0936,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,191,5.7500,-69.2500,0.6174,0.1546,0.2280,0.2735,144.6436,25.6278,2690.7500,4.2560,0.7398,0.0826,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,191,5.7500,-68.7500,0.6030,0.1776,0.2194,0.3008,151.9806,25.5667,2688.7500,4.0880,0.8400,0.1071,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,191,5.7500,-68.2500,0.1791,0.5653,0.2556,0.3252,144.8347,25.6556,2549.0278,3.9130,0.8192,0.1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
224,191,5.7500,-67.7500,0.4111,0.2909,0.2980,0.2062,132.7581,25.8833,2442.7222,4.5970,0.7467,0.0843,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,191,5.7500,-67.2500,0.2562,0.4339,0.3099,0.1749,110.0503,25.9500,2489.5833,3.9860,0.8192,0.1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
226,191,5.7500,-66.7500,0.1964,0.4710,0.3326,0.2076,115.8292,26.0806,2562.1667,4.3960,0.8192,0.1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
227,191,5.7500,-66.2500,0.1962,0.4705,0.3333,0.2248,105.0761,26.1972,2649.4443,4.4180,0.8261,0.1037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
228,191,5.7500,-65.7500,0.1976,0.4740,0.3284,0.2447,96.2386,26.2889,2744.9167,4.2640,0.7916,0.0953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
229,191,5.7500,-65.2500,0.1968,0.4720,0.3312,0.2136,90.0792,26.3444,2819.8889,4.3520,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
230,191,5.7500,-64.7500,0.1792,0.4632,0.3576,0.2118,82.8667,26.4083,2710.5833,5.0320,0.7832,0.0863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,191,5.7500,-64.2500,0.1506,0.4753,0.3741,0.2028,66.3942,26.4639,2450.3889,5.1950,0.9183,0.1056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,191,5.7500,-63.7500,0.1518,0.4780,0.3702,0.1641,53.2917,26.4278,2353.7778,5.4110,0.8620,0.0975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,191,5.7500,-63.2500,0.2073,0.4963,0.2964,0.2210,50.1350,26.3806,2439.4722,5.4590,0.8958,0.1024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,191,5.7500,-62.7500,0.2500,0.6000,0.1500,0.1774,62.4014,26.3278,2511.5833,4.3000,0.7381,0.0799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
235,191,5.7500,-62.2500,0.2650,0.5835,0.1515,0.1693,64.3200,26.3778,2595.0278,4.2760,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
236,191,5.7500,-61.7500,0.4350,0.3785,0.1865,0.1095,65.8064,26.4556,2657.9443,4.0100,0.7945,0.0879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
237,191,5.7500,-61.2500,0.6000,0.1880,0.2120,0.1769,55.2836,26.5750,2575.5833,3.7490,0.8587,0.0971,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,191,5.7500,-60.7500,0.7230,0.0743,0.2027,0.2354,50.8772,26.6389,2519.9722,3.5450,0.7719,0.0847,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,191,5.7500,-60.2500,0.6598,0.1177,0.2225,0.1993,53.7631,26.6944,2437.3611,3.6270,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,191,5.7500,-59.7500,0.3578,0.1536,0.4886,0.3116,57.7031,26.7028,2346.3611,3.7220,0.7260,0.0792,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,191,5.7500,-59.2500,0.2677,0.1774,0.5549,0.5215,66.2544,26.6639,2288.3333,3.7730,0.7306,0.0864,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,191,5.7500,-58.7500,0.2412,0.1844,0.5744,0.4565,97.5494,26.5694,2254.8889,3.7880,0.7582,0.0932,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,191,5.7500,-58.2500,0.2200,0.1900,0.5900,0.4738,134.4230,26.3528,2214.9443,3.8000,0.5192,0.0672,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,191,5.7500,-57.7500,0.2200,0.1900,0.5900,0.6974,171.7481,26.4528,2157.5278,3.8000,0.6500,0.0789,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,191,5.7500,-57.2500,0.2200,0.1900,0.5900,0.9716,145.8205,26.6250,2169.5278,3.8000,0.7129,0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,191,5.7500,-56.7500,0.2200,0.1900,0.5900,0.9175,138.2369,26.5000,2270.7222,3.8000,0.6903,0.0665,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
247,191,5.7500,-56.2500,0.2914,0.1858,0.5228,0.9873,170.8911,26.3444,2468.7778,3.9540,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
248,191,5.7500,-55.7500,0.7249,0.1603,0.1148,1.0218,179.7578,26.0417,2665.1111,4.8890,0.6880,0.0656,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
249,191,5.7500,-55.2500,0.7300,0.1600,0.1100,0.8641,243.9417,25.6333,2316.6111,4.9000,0.6880,0.0656,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
250,191,5.7500,-54.7500,0.7300,0.1600,0.1100,0.7439,266.1994,25.5083,2112.4722,4.9000,0.6880,0.0656,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
251,191,5.7500,-54.2500,0.7300,0.1600,0.1100,0.6431,233.6036,25.3778,1998.2222,4.9000,0.6880,0.0656,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
252,191,5.7500,-53.7500,0.7300,0.1600,0.1100,0.8898,247.0219,25.0139,1922.2778,4.9000,0.6880,0.0656,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
253,191,5.7500,-53.2500,0.6311,0.1784,0.1905,1.1715,255.8811,24.9639,1875.3611,4.8540,0.6880,0.0656,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
254,191,5.7500,-52.7500,0.6443,0.1732,0.1825,1.0783,237.1208,24.9722,1865.2778,4.8220,0.6880,0.0656,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
255,191,5.7500,-52.2500,0.4226,0.1774,0.4000,0.9205,219.9572,24.6806,1873.8334,4.2040,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
256,191,5.7500,-51.7500,0.2106,0.1894,0.6000,1.2085,279.2267,24.9000,1875.1389,3.7240,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
257,191,5.7500,-51.2500,0.2032,0.1903,0.6065,0.8396,226.7583,25.0556,1883.8611,3.7060,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
258,191,5.7500,-50.7500,0.2000,0.1900,0.6100,1.4298,278.9192,25.1139,1903.7500,3.7000,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
259,191,5.7500,-50.2500,0.2000,0.1900,0.6100,1.6316,247.5603,25.7611,1904.5000,3.7000,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
260,191,5.7500,-49.7500,0.2032,0.1903,0.6065,0.8762,192.7964,26.1361,1899.2222,3.7060,0.6880,0.0656,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
261,191,5.7500,-49.2500,0.3888,0.2077,0.4035,0.9807,170.6017,26.5750,1883.8055,4.0540,0.6399,0.0619,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
262,191,5.7500,-48.7500,0.5156,0.2244,0.2600,0.3860,134.6864,26.4056,1785.7500,4.3660,0.5275,0.0535,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
263,191,5.7500,-48.2500,0.6175,0.1765,0.2060,0.5790,164.1736,26.3417,1685.1945,4.5970,0.5277,0.0529,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
264,191,5.7500,-47.7500,0.7579,0.0822,0.1599,0.6052,166.4594,25.9500,1569.4722,4.8010,0.4176,0.0479,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
265,191,5.7500,-47.2500,0.8659,0.0496,0.0845,0.7001,180.6683,25.6861,1428.5278,4.1960,0.3631,0.0441,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
266,191,5.7500,-46.7500,0.8318,0.0668,0.1014,0.8399,257.1597,25.3972,1341.1666,4.3520,0.4383,0.0456,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
267,191,5.7500,-46.2500,0.7675,0.1002,0.1323,0.8485,237.9553,25.9333,1245.0555,4.6160,0.6076,0.0709,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
268,191,5.7500,-45.7500,0.6910,0.0655,0.2435,0.8836,216.6442,26.0583,1122.8889,4.6200,0.5711,0.0582,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
269,191,5.7500,-45.2500,0.6910,0.0655,0.2435,0.8855,208.2417,26.3028,1112.1666,4.6200,0.5107,0.0512,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
270,191,5.7500,-44.7500,0.6900,0.0600,0.2500,0.8565,200.9086,26.3750,1184.1111,4.6000,0.5813,0.0512,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
271,191,5.7500,-44.2500,0.6836,0.0636,0.2528,0.8541,232.0739,26.5444,1183.3611,4.5840,0.4419,0.0448,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,192,6.2500,-78.7500,0.3886,0.2771,0.3343,11.1149,2073.9231,17.2583,819.8889,6.1760,0.9258,0.0991,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,192,6.2500,-78.2500,0.6856,0.1856,0.1288,11.5901,1806.2755,16.6917,833.6667,5.2620,0.7681,0.0832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,192,6.2500,-77.7500,0.6211,0.2244,0.1545,9.8555,2436.1841,14.2528,1013.8333,5.1600,0.8102,0.0881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,192,6.2500,-77.2500,0.4319,0.3476,0.2205,8.4140,2519.3782,18.3139,1166.0555,6.0400,0.6995,0.0819,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,192,6.2500,-76.7500,0.4896,0.2794,0.2310,5.3149,1307.6566,22.0583,1352.7222,5.3960,0.6729,0.0785,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,192,6.2500,-76.2500,0.3826,0.3091,0.3083,5.2388,728.0591,25.2111,1972.1111,4.1770,0.7262,0.0773,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,192,6.2500,-75.7500,0.3420,0.3848,0.2732,0.8915,207.9108,26.4944,2130.0833,4.7480,0.8235,0.0830,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,192,6.2500,-75.2500,0.1440,0.5774,0.2786,0.2689,174.0494,26.8278,2155.4167,5.2530,0.8950,0.0993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,192,6.2500,-74.7500,0.1240,0.7128,0.1632,0.1732,126.9044,26.8944,2249.2500,5.6690,0.7607,0.0831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
211,192,6.2500,-74.2500,0.1200,0.7900,0.0900,0.1343,124.8078,26.8167,2249.9443,5.9000,0.7156,0.0767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,192,6.2500,-73.7500,0.2680,0.5754,0.1566,0.2384,146.7247,26.4861,2324.8889,5.5300,0.7916,0.0953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,192,6.2500,-73.2500,0.4604,0.2496,0.2900,0.2830,166.5806,26.1583,2377.9167,5.0910,0.8331,0.1054,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,192,6.2500,-72.7500,0.6768,0.1172,0.2060,0.2933,182.0372,25.8750,2402.0278,3.9920,0.8400,0.1071,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
